id,question_id,option_text,is_correct,option_order
447,134,semiotic disambiguation of culturally encoded representational schemas,0,1
448,134,conflation of contemporary art with popular entertainment,0,2
449,134,critical deconstruction of Eurocentric art-historical meta-narratives,0,3
450,134,stimulating deeper critical engagement with global village as a transformative pedagogical force within art education,1,4
451,135,False,1,1
452,135,True,0,2
453,136,treating cultural hybridity as aesthetic corruption,0,1
454,136,normative conflation of cultural literacy with disciplinary content mastery,0,2
455,136,asymmetric power relations embedded in conventional teacher-student assessment contracts,0,3
456,136,stimulating deeper critical engagement with shared values as a transformative pedagogical force within art education,1,4
457,137,denial of syncretism as a legitimate cultural process,0,1
458,137,subordinating local aesthetics to international market demands,0,2
459,137,stimulating deeper critical engagement with norms as a transformative pedagogical force within art education,1,3
460,138,restricting art patronage to government-sanctioned bodies,0,1
461,138,mediating the dialectical relationship between cultural change and the structured articulation of curricular outcomes,1,2
462,138,axiomatic privileging of convergent over divergent cognitive operations,0,3
463,138,uncritical adoption of imported pedagogical frameworks without contextual indigenisation,0,4
464,139,exclusion of oral traditions from heritage documentation,0,1
465,139,mediating the dialectical relationship between Igbo-Ukwu and the structured articulation of curricular outcomes,1,2
466,139,uncritical perpetuation of hegemonic curricular paradigms,0,3
467,139,restricting art patronage to government-sanctioned bodies,0,4
468,140,divorcing material culture from its ritual significance,0,1
469,140,intersubjective negotiation of aesthetic criteria in formative assessment,0,2
470,140,"the socially constructed, context-dependent operationalisation of symbolism within formal educational environments",1,3
471,140,conflating Benin bronze patronage with contemporary commercialization,0,4
472,141,stimulating deeper critical engagement with digital culture as a transformative pedagogical force within art education,1,1
473,141,elimination of folk art traditions from formal curricula,0,2
474,141,diachronic analysis of institutional constraints on artistic development,0,3
475,141,reproductive rather than transformative conception of the curriculum as knowledge container,0,4
476,142,stimulating deeper critical engagement with preservation as a transformative pedagogical force within art education,1,1
477,142,divorcing material culture from its ritual significance,0,2
478,142,axiomatic privileging of convergent over divergent cognitive operations,0,3
479,143,"the socially constructed, context-dependent operationalisation of material culture within formal educational environments",1,1
480,143,dispositional alignment between instructional modality and learning ecology,0,2
481,143,enforcement of singular national cultural narratives,0,3
482,144,"Elliot Eisner, whose advocacy for arts-based epistemologies and aesthetic literacy fundamentally reoriented curriculum theory",1,1
483,144,privileging secular art over sacred visual symbolism in heritage curricula,0,2
484,144,reification of epistemic structures antithetical to transformative pedagogy,0,3
485,144,epistemic humility in cross-cultural pedagogical knowledge transfer,0,4
486,145,subordinating traditional festival aesthetics to national pageantry imperatives,0,1
487,145,intersubjective negotiation of aesthetic criteria in formative assessment,0,2
488,145,the historically situated socio-political contestation surrounding the emergence and institutionalization of social structure,1,3
489,145,reducing Nok terracotta analysis to formalist stylistic description,0,4
490,146,False,1,1
491,146,True,0,2
492,147,privileging secular art over sacred visual symbolism in heritage curricula,0,1
493,147,its capacity to function as an integrative semiotic system mediating between affective and cognitive domains within ritual art,1,2
494,147,homogenization of cultural practices under global capitalism,0,3
495,147,normative conflation of cultural literacy with disciplinary content mastery,0,4
496,148,stimulating deeper critical engagement with cultural imperialism as a transformative pedagogical force within art education,1,1
497,148,marginalizing diaspora contributions to national art,0,2
498,148,normative conflation of cultural literacy with disciplinary content mastery,0,3
499,149,critical deconstruction of Eurocentric art-historical meta-narratives,0,1
500,149,the systematic interrogation and critical repositioning of NCAC within broader disciplinary epistemologies,1,2
501,149,uncritical perpetuation of hegemonic curricular paradigms,0,3
502,150,exclusion of oral traditions from heritage documentation,0,1
503,150,"the socially constructed, context-dependent operationalisation of non-material culture within formal educational environments",1,2
504,150,restricting art patronage to government-sanctioned bodies,0,3
505,150,dispositional alignment between instructional modality and learning ecology,0,4
506,151,axiomatic privileging of convergent over divergent cognitive operations,0,1
507,151,the systematic interrogation and critical repositioning of language within broader disciplinary epistemologies,1,2
508,151,ontological reduction of creative praxis to instrumental rationality,0,3
509,151,asymmetric power relations embedded in conventional teacher-student assessment contracts,0,4
510,152,conflating artistic tradition with ethnic essentialism,0,1
511,152,semiotic disambiguation of culturally encoded representational schemas,0,2
512,152,stimulating deeper critical engagement with enculturation as a transformative pedagogical force within art education,1,3
513,153,elimination of folk art traditions from formal curricula,0,1
